0, 5, 1.9056628942489624, 3.929960012435913
1, 5, 1.6609776020050049, 3.509366035461426
2, 5, 1.417449712753296, 3.086212158203125
3, 5, 1.1751846075057983, 2.6602673530578613
4, 5, 0.9343035221099854, 2.2312629222869873
5, 5, 0.6949508786201477, 1.7988801002502441
6, 5, 0.46433937549591064, 1.3471713066101074
7, 5, 0.28541266918182373, 0.7881132960319519
8, 5, 0.1314743012189865, 0.29464206099510193
9, 5, -0.005675905384123325, -0.10589665919542313
10, 5, -0.12002091854810715, -0.49098578095436096
11, 5, -0.2328769415616989, -0.8747348189353943
12, 5, -0.3457324802875519, -1.25848388671875
13, 5, -0.4585879147052765, -1.642232894897461
14, 5, -0.5714433789253235, -2.025981903076172
15, 5, -0.6842988133430481, -2.409730911254883
16, 5, -0.7971542477607727, -2.7934799194335938
0, 6, 3.15517258644104, 4.101125717163086
1, 6, 3.009462356567383, 3.8191564083099365
2, 6, 2.8634281158447266, 3.537416696548462
3, 6, 2.7170610427856445, 3.255913019180298
4, 6, 2.5703513622283936, 2.974652051925659
5, 6, 2.4232900142669678, 2.69364070892334
6, 6, 2.275864362716675, 2.4128870964050293
7, 6, 2.128068447113037, 2.1323978900909424
8, 6, 1.9581174850463867, 1.8161158561706543
9, 6, 1.7849913835525513, 1.4917789697647095
10, 6, 1.6086524724960327, 1.1614593267440796
11, 6, 1.4250972270965576, 0.8237116932868958
12, 6, 1.2329620122909546, 0.47972357273101807
13, 6, 1.0350897312164307, 0.1325434446334839
14, 6, 0.8367874622344971, -0.21484078466892242
15, 6, 0.6384851932525635, -0.5622252225875854
16, 6, 0.44018253684043884, -0.9096097946166992
17, 6, 0.24187907576560974, -1.2569949626922607
18, 6, 0.04357561469078064, -1.6043803691864014
19, 6, -0.15472784638404846, -1.951765775680542
20, 6, -0.35303130745887756, -2.2991511821746826
21, 6, -0.5513350963592529, -2.6465365886688232
22, 6, -0.7496397495269775, -2.993921995162964
0, 7, -4.334265232086182, -2.7204694747924805
1, 7, -3.998053550720215, -2.5447258949279785
2, 7, -3.6630749702453613, -2.3693411350250244
3, 7, -3.3294756412506104, -2.1943607330322266
4, 7, -2.998082160949707, -2.0198256969451904
5, 7, -2.670538902282715, -1.8456796407699585
6, 7, -2.351181983947754, -1.660733699798584
7, 7, -2.140608549118042, -1.4794493913650513
8, 7, -1.9408533573150635, -1.2085509300231934
9, 7, -1.7946150302886963, -0.925993025302887
10, 7, -1.6339513063430786, -0.6240938901901245
11, 7, -1.4612884521484375, -0.3061075806617737
12, 7, -1.279046654701233, 0.024721793830394745
13, 7, -1.097179889678955, 0.35504797101020813
14, 7, -0.838653028011322, 0.6444936990737915
15, 7, -0.4895339012145996, 0.8398870825767517
16, 7, -0.14020080864429474, 1.0347371101379395
17, 7, 0.2091318666934967, 1.2295870780944824
18, 7, 0.5584642291069031, 1.4244370460510254
19, 7, 0.9077969193458557, 1.6192870140075684
20, 7, 1.257128357887268, 1.8141369819641113
0, 8, -4.740457534790039, -1.5890487432479858
1, 8, -4.384088516235352, -1.4073928594589233
2, 8, -4.027719497680664, -1.2257369756698608
3, 8, -3.6713504791259766, -1.0440810918807983
4, 8, -3.314981460571289, -0.8624252080917358
5, 8, -2.9586124420166016, -0.680769681930542
6, 8, -2.6145172119140625, -0.4890458881855011
7, 8, -2.2666025161743164, -0.2839988172054291
8, 8, -1.9589825868606567, -0.008687883615493774
9, 8, -1.588268756866455, 0.256140798330307
10, 8, -1.2122548818588257, 0.49938100576400757
11, 8, -0.8534165620803833, 0.7285392880439758
12, 8, -0.5074185132980347, 0.943783700466156
13, 8, -0.13054122030735016, 1.0886850357055664
14, 8, 0.2436203807592392, 1.2301173210144043
15, 8, 0.6177825331687927, 1.3715498447418213
16, 8, 0.9919447302818298, 1.5129823684692383
17, 8, 1.3661046028137207, 1.6544139385223389
0, 9, 4.118795871734619, 1.9485719203948975
1, 9, 3.7352662086486816, 1.834979772567749
2, 9, 3.351736545562744, 1.7213876247406006
3, 9, 2.9682068824768066, 1.6077954769134521
4, 9, 2.584677219390869, 1.4942033290863037
5, 9, 2.2011475563049316, 1.3806111812591553
6, 9, 1.8176155090332031, 1.2670190334320068
7, 9, 1.4402291774749756, 1.1481313705444336
8, 9, 1.150316834449768, 0.928726315498352
9, 9, 0.9007129073143005, 0.6805746555328369
10, 9, 0.65327388048172, 0.4353260397911072
11, 9, 0.4059339761734009, 0.19021007418632507
12, 9, 0.15862002968788147, -0.05487177148461342
13, 9, -0.0857745036482811, -0.296039342880249
14, 9, -0.3813641667366028, -0.4650365710258484
15, 9, -0.7779741883277893, -0.5079256892204285
16, 9, -1.1760854721069336, -0.5467521548271179
17, 9, -1.5741968154907227, -0.5855786204338074
18, 9, -1.9723081588745117, -0.6244050860404968
19, 9, -2.370419502258301, -0.6632315516471863
20, 9, -2.76853084564209, -0.7020580172538757
21, 9, -3.166642189025879, -0.7408844828605652
22, 9, -3.564753532409668, -0.7797098755836487
23, 9, -3.962864875793457, -0.8185351490974426
24, 9, -4.360967636108398, -0.8573595881462097
25, 9, -4.759069442749023, -0.896183967590332
30, 10, 3.2815206050872803, 4.446552276611328
31, 10, 3.1049599647521973, 4.105058193206787
32, 10, 2.9282383918762207, 3.763784408569336
33, 10, 2.7513487339019775, 3.4227404594421387
34, 10, 2.5742828845977783, 3.0819380283355713
35, 10, 2.3970329761505127, 2.741389274597168
36, 10, 2.219261646270752, 2.4010627269744873
37, 10, 2.040323257446289, 2.060896158218384
38, 10, 1.8574730157852173, 1.7189778089523315
39, 10, 1.6754891872406006, 1.3667347431182861
40, 10, 1.5094313621520996, 1.0053727626800537
41, 10, 1.3434593677520752, 0.6442201733589172
42, 10, 1.171505093574524, 0.2858078181743622
43, 10, 0.9939740896224976, -0.0701107457280159
44, 10, 0.8159610629081726, -0.4265144169330597
45, 10, 0.6375777125358582, -0.7832995057106018
46, 10, 0.4491259455680847, -1.1353061199188232
47, 10, 0.24426475167274475, -1.4788625240325928
48, 10, 0.03940311819314957, -1.8224189281463623
49, 10, -0.16545842587947845, -2.165977716445923
50, 10, -0.37031984329223633, -2.5095386505126953
51, 10, -0.5751813650131226, -2.8530986309051514
52, 10, -0.7800440788269043, -3.196659803390503
53, 10, -0.9849076271057129, -3.5402209758758545
30, 11, 2.210765838623047, 3.8777074813842773
31, 11, 2.0534286499023438, 3.509951591491699
32, 11, 1.8960951566696167, 3.142195701599121
33, 11, 1.7387627363204956, 2.774439811706543
34, 11, 1.5814303159713745, 2.406683921813965
35, 11, 1.4240974187850952, 2.0389254093170166
36, 11, 1.2667644023895264, 1.6711647510528564
37, 11, 1.1125431060791016, 1.299828290939331
38, 11, 1.0256630182266235, 0.8540503978729248
39, 11, 0.9552371501922607, 0.4069211184978485
40, 11, 0.8824939131736755, -0.01784166321158409
41, 11, 0.8125885725021362, -0.43197405338287354
42, 11, 0.7101755738258362, -0.8219765424728394
43, 11, 0.5099245309829712, -1.1682862043380737
44, 11, 0.3096875250339508, -1.514560580253601
45, 11, 0.10945047438144684, -1.8608349561691284
46, 11, -0.09078655391931534, -2.207106590270996
47, 11, -0.2910234034061432, -2.5533761978149414
48, 11, -0.4912596344947815, -2.8996458053588867
49, 11, -0.6914954781532288, -3.245915412902832
30, 12, -2.4151480197906494, -4.685291290283203
31, 12, -2.2299692630767822, -4.329302787780762
32, 12, -2.0412678718566895, -3.9729270935058594
33, 12, -1.8505498170852661, -3.616297721862793
34, 12, -1.6597216129302979, -3.2597029209136963
35, 12, -1.468886137008667, -2.90315318107605
36, 12, -1.278044581413269, -2.546642780303955
37, 12, -1.0875383615493774, -2.1879706382751465
38, 12, -0.9263328313827515, -1.8078010082244873
39, 12, -0.7746731638908386, -1.4203848838806152
40, 12, -0.6292259097099304, -1.0279278755187988
41, 12, -0.4837779700756073, -0.635469377040863
42, 12, -0.3503248691558838, -0.25362882018089294
43, 12, -0.2236304134130478, 0.12577660381793976
44, 12, -0.09693563729524612, 0.5051818490028381
45, 12, 0.029759105294942856, 0.8845868706703186
46, 12, 0.15645389258861542, 1.2639919519424438
47, 12, 0.28314846754074097, 1.6433969736099243
48, 12, 0.40984290838241577, 2.0228023529052734
49, 12, 0.5365377068519592, 2.402212142944336
50, 12, 0.6632333397865295, 2.7816219329833984
51, 12, 0.7899289727210999, 3.161031723022461
52, 12, 0.9166246056556702, 3.5404415130615234
30, 13, -2.5561349391937256, -3.4775454998016357
31, 13, -2.370725154876709, -3.123065233230591
32, 13, -2.1853251457214355, -2.768515110015869
33, 13, -1.9999324083328247, -2.413905620574951
34, 13, -1.8145453929901123, -2.059244155883789
35, 13, -1.6291606426239014, -1.7045365571975708
36, 13, -1.4437748193740845, -1.3497883081436157
37, 13, -1.2624248266220093, -0.9934571981430054
38, 13, -1.0785377025604248, -0.6139810681343079
39, 13, -0.8931523561477661, -0.22519518435001373
40, 13, -0.7067576050758362, 0.16960009932518005
41, 13, -0.518064022064209, 0.5640419125556946
42, 13, -0.32552310824394226, 0.9461176991462708
43, 13, -0.13052748143672943, 1.3221622705459595
44, 13, 0.06679098308086395, 1.6939630508422852
45, 13, 0.2658262848854065, 2.0611412525177
46, 13, 0.46584436297416687, 2.4234251976013184
47, 13, 0.6660083532333374, 2.780686378479004
30, 14, -3.9984450340270996, -2.4105958938598633
31, 14, -3.774099588394165, -2.247025728225708
32, 14, -3.5516200065612793, -2.0742814540863037
33, 14, -3.3294620513916016, -1.9119839668273926
34, 14, -3.1061291694641113, -1.764799952507019
35, 14, -2.8824989795684814, -1.6195287704467773
36, 14, -2.6585659980773926, -1.476212501525879
37, 14, -2.4343225955963135, -1.3348958492279053
38, 14, -2.2338833808898926, -1.199294924736023
39, 14, -2.042570114135742, -1.0676110982894897
40, 14, -1.8567087650299072, -0.9394267797470093
41, 14, -1.6704273223876953, -0.8139967322349548
42, 14, -1.4617931842803955, -0.7061406373977661
43, 14, -1.1854294538497925, -0.5919057130813599
44, 14, -0.857238233089447, -0.4270305037498474
45, 14, -0.5166792273521423, -0.24941928684711456
46, 14, -0.16544824838638306, -0.08381098508834839
47, 14, 0.2080090194940567, 0.05947079882025719
48, 14, 0.5814663767814636, 0.20275260508060455
49, 14, 0.9549228549003601, 0.3460340201854706
50, 14, 1.3283814191818237, 0.4893157482147217
51, 14, 1.7018402814865112, 0.6325981616973877
52, 14, 2.075299024581909, 0.7758805751800537
53, 14, 2.4487578868865967, 0.9191629886627197
54, 14, 2.822216749191284, 1.0624443292617798
59, 15, 3.693098545074463, 3.7831246852874756
60, 15, 3.466364622116089, 3.467454433441162
61, 15, 3.2423017024993896, 3.1566967964172363
62, 15, 3.0202667713165283, 2.8493728637695312
63, 15, 2.8025245666503906, 2.543175220489502
64, 15, 2.589237689971924, 2.2357547283172607
65, 15, 2.376492977142334, 1.9280476570129395
66, 15, 2.163811206817627, 1.6203020811080933
67, 15, 1.951195478439331, 1.312516212463379
68, 15, 1.7386494874954224, 1.0046875476837158
69, 15, 1.526176929473877, 0.6968138813972473
70, 15, 1.3137826919555664, 0.3888924717903137
71, 15, 1.101471185684204, 0.08092069625854492
72, 15, 0.8892481923103333, -0.2271052896976471
73, 15, 0.6771205067634583, -0.5351893305778503
74, 15, 0.4641745984554291, -0.8461324572563171
75, 15, 0.24601632356643677, -1.1676095724105835
76, 15, 0.020627178251743317, -1.497519612312317
77, 15, -0.20509356260299683, -1.827748417854309
78, 15, -0.43081408739089966, -2.1579771041870117
79, 15, -0.6565344929695129, -2.488205909729004
80, 15, -0.8822548985481262, -2.818434715270996
81, 15, -1.1079753637313843, -3.1486635208129883
59, 16, 2.693011999130249, 4.455984115600586
60, 16, 2.4598076343536377, 4.12840461730957
61, 16, 2.2266063690185547, 3.8008334636688232
62, 16, 1.9935988187789917, 3.4734113216400146
63, 16, 1.7633477449417114, 3.1445517539978027
